Demand ID; Started at; Source Node; Destination node; Bitrate; Duration; Is success; Links in path; Path length; Required core; Required index
405; 29; 19; 5; 653; 1; True; [0, 5, 61]; (1798,); 1; 59
369; 27; 27; 11; 790; 3; True; [39, 76, 80]; (2019,); 2; 53
299; 22; 1; 22; 186; 8; True; [4, 10, 30, 37, 48, 50]; (2808,); 2; 38
414; 30; 3; 0; 174; 4; False; None; None; None; None
89; 7; 4; 1; 370; 23; True; [3, 15]; (1108,); 1; 0
264; 20; 21; 14; 814; 10; True; [66, 67]; (1760,); 1; 47
374; 27; 20; 27; 486; 3; True; [13, 26, 42, 63, 77]; (3262,); 0; 58
172; 13; 3; 27; 755; 18; True; [13, 26, 42, 77]; (2195,); 0; 18
431; 31; 27; 0; 169; 2; False; None; None; None; None
395; 29; 3; 8; 524; 2; True; [10, 12]; (733,); 0; 31
129; 10; 5; 13; 902; 21; True; [20, 32, 37, 50]; (1783,); 1; 0
313; 24; 1; 15; 835; 7; True; [4, 9, 13, 26, 40]; (2005,); 2; 117
201; 15; 22; 10; 456; 16; True; [35, 47, 49, 67]; (2007,); 2; 0
420; 30; 18; 3; 683; 1; True; [4, 15, 59]; (1783,); 2; 77
247; 18; 25; 3; 97; 13; True; [12, 24, 38, 76]; (1732,); 2; 12
386; 28; 11; 13; 73; 3; True; [40, 50, 53]; (1196,); 1; 72
316; 24; 12; 26; 593; 7; True; [44, 48, 69, 72, 75]; (3840,); 1; 15
354; 26; 19; 18; 957; 5; True; [0, 7, 61]; (1951,); 1; 0
368; 27; 13; 27; 449; 4; True; [42, 47, 51, 52, 77]; (2458,); 1; 35
407; 30; 21; 12; 830; 1; True; [52, 66, 69, 70]; (2771,); 0; 53
157; 12; 22; 25; 837; 19; True; [42, 52, 69, 70]; (2102,); 1; 78
410; 30; 11; 6; 195; 1; True; [22, 25, 28, 38]; (1462,); 1; 6
236; 18; 10; 25; 794; 13; True; [36, 42]; (1297,); 2; 73
380; 28; 4; 12; 593; 4; True; [16, 20, 33]; (1554,); 2; 9
242; 18; 3; 0; 139; 14; False; None; None; None; None
382; 28; 24; 5; 172; 4; True; [18, 22, 25, 28, 38, 73]; (2744,); 1; 0
415; 30; 24; 27; 624; 2; True; [75, 79]; (1836,); 1; 75
310; 23; 9; 1; 91; 9; True; [3, 19, 21, 31]; (1659,); 1; 21
419; 30; 19; 4; 155; 2; True; [1, 61]; (1230,); 0; 55
347; 26; 23; 12; 527; 6; True; [52, 70]; (1088,); 0; 0
349; 26; 7; 10; 301; 6; True; [25, 30]; (1048,); 0; 0
352; 26; 6; 10; 245; 6; True; [23, 30]; (727,); 2; 0
212; 16; 8; 2; 385; 16; True; [8, 27]; (867,); 2; 21
209; 15; 20; 23; 755; 17; True; [13, 26, 40, 54, 63]; (3088,); 1; 78
429; 31; 0; 27; 616; 1; True; [1, 13, 26, 42, 77]; (2735,); 0; 36
403; 29; 13; 4; 725; 3; True; [9, 27, 34, 47, 49]; (2123,); 2; 256
237; 18; 4; 5; 832; 14; True; [16]; (507,); 1; 9
379; 28; 24; 26; 800; 4; True; [75]; (1213,); 1; 51
370; 27; 20; 25; 129; 5; True; [13, 26, 42, 63]; (2540,); 0; 0
198; 15; 5; 12; 78; 17; True; [20, 33]; (1047,); 1; 27
409; 30; 20; 8; 729; 2; True; [13, 63]; (1619,); 1; 6
320; 24; 4; 9; 113; 9; True; [16, 20]; (834,); 1; 36
431; 31; 27; 0; 169; 2; False; None; None; None; None
413; 30; 6; 3; 316; 3; True; [23, 27]; (745,); 2; 29
399; 29; 6; 2; 270; 4; True; [21]; (600,); 1; 0
425; 31; 2; 12; 259; 2; True; [10, 20, 22, 28, 33]; (2010,); 0; 21
426; 31; 11; 5; 678; 2; True; [18, 22, 25, 28, 38]; (1969,); 1; 62
435; 32; 10; 2; 149; 1; True; [8, 27, 34]; (1323,); 2; 0
331; 25; 13; 10; 894; 8; True; [35, 47, 49]; (1456,); 2; 26
263; 19; 27; 10; 332; 14; True; [35, 39, 76, 80]; (2541,); 2; 15
342; 25; 6; 22; 506; 8; True; [23, 30, 37, 48, 50]; (2212,); 2; 12
437; 32; 0; 10; 225; 1; True; [1, 10, 12, 30]; (1729,); 0; 35
20; 1; 12; 6; 353; 33; True; [31, 43]; (1047,); 2; 0
457; 33; 9; 14; 314; 1; True; [32, 37]; (1056,); 0; 8
418; 30; 27; 2; 499; 4; True; [8, 12, 24, 38, 76, 80]; (2847,); 2; 29
455; 33; 19; 9; 475; 1; True; [1, 10, 12, 61]; (1963,); 0; 80
383; 28; 20; 17; 478; 6; True; [0, 7, 58, 61, 64]; (3247,); 2; 0
460; 34; 19; 0; 755; 8; False; None; None; None; None
364; 27; 5; 25; 380; 7; True; [19, 23, 26, 29, 42]; (2002,); 1; 23
211; 16; 23; 20; 998; 18; True; [2, 11, 24, 38, 52, 70]; (3251,); 0; 23
356; 26; 13; 3; 219; 8; True; [27, 34, 47, 49]; (1864,); 2; 110
442; 33; 1; 3; 709; 1; True; [4, 9]; (652,); 2; 37
329; 25; 22; 2; 574; 9; True; [8, 27, 34, 47, 49, 67]; (2808,); 2; 153
309; 23; 17; 10; 282; 11; True; [6, 20, 22, 57]; (1892,); 2; 0
414; 30; 3; 0; 174; 4; False; None; None; None; None
300; 22; 12; 8; 655; 12; True; [19, 23, 29, 31, 43]; (2128,); 1; 0
447; 33; 3; 27; 189; 1; True; [13, 26, 42, 77]; (2195,); 0; 35
231; 17; 16; 25; 294; 17; True; [4, 9, 13, 26, 42, 55, 57]; (3706,); 2; 20
463; 34; 3; 27; 749; 1; True; [13, 26, 42, 77]; (2195,); 0; 71
458; 34; 19; 3; 702; 1; True; [1, 12, 61]; (1489,); 2; 30
459; 34; 23; 8; 537; 1; True; [38, 52, 70]; (1469,); 2; 21
388; 28; 17; 20; 332; 7; True; [2, 3, 57, 62]; (2413,); 2; 77
392; 29; 13; 11; 65; 6; True; [47, 49]; (934,); 1; 6
467; 34; 15; 12; 461; 1; True; [52]; (420,); 0; 0
434; 31; 21; 9; 281; 4; True; [19, 23, 31, 43, 65]; (3036,); 2; 59
397; 29; 23; 11; 108; 6; True; [49, 53, 70]; (1578,); 2; 1
401; 29; 8; 20; 780; 6; True; [9, 14, 27]; (1800,); 2; 171
449; 33; 14; 20; 521; 2; True; [9, 14, 27, 34, 49]; (2790,); 2; 131
259; 19; 11; 7; 236; 16; True; [25, 28, 38]; (1244,); 2; 0
451; 33; 18; 17; 400; 2; True; [60]; (760,); 1; 0
486; 35; 5; 0; 335; 14; False; None; None; None; None
339; 25; 16; 23; 306; 10; True; [4, 9, 13, 26, 40, 54, 55, 57]; (4254,); 2; 59
484; 35; 25; 13; 510; 1; True; [40, 46, 50, 53, 76]; (2519,); 1; 189
454; 33; 2; 6; 653; 3; True; [10, 28]; (745,); 0; 41
421; 30; 3; 16; 256; 6; True; [7, 8, 12, 58]; (2233,); 0; 170
495; 36; 24; 0; 889; 19; False; None; None; None; None
502; 36; 16; 0; 920; 6; False; None; None; None; None
217; 16; 7; 9; 106; 20; True; [20, 22, 25, 28]; (1408,); 1; 30
499; 36; 15; 0; 712; 1; False; None; None; None; None
398; 29; 26; 4; 428; 7; True; [24, 38, 76, 79, 80]; (2818,); 2; 105
393; 29; 11; 17; 329; 7; True; [7, 8, 12, 24, 38]; (2332,); 0; 53
473; 34; 1; 12; 159; 2; True; [6, 20, 22, 33]; (1865,); 2; 9
361; 26; 4; 18; 669; 10; True; [17]; (796,); 1; 0
381; 28; 18; 20; 101; 8; True; [2, 3, 15, 59, 62]; (3056,); 2; 0
328; 25; 3; 17; 111; 11; True; [7, 8, 12]; (1399,); 0; 30
294; 22; 26; 19; 979; 14; True; [17, 18, 22, 25, 28, 38, 76, 79, 80]; (4650,); 1; 129
406; 29; 25; 4; 117; 7; True; [24, 38, 76]; (1473,); 2; 2
477; 35; 26; 15; 497; 1; True; [40, 53, 76, 79, 80]; (2681,); 2; 32
315; 24; 3; 9; 151; 13; True; [10, 12, 20, 22, 28]; (1549,); 0; 0
345; 26; 11; 26; 107; 11; True; [42, 77, 81]; (1885,); 1; 105
476; 35; 1; 19; 646; 2; True; [2, 3]; (1204,); 2; 25
492; 36; 12; 23; 215; 1; True; [44, 48, 69]; (1808,); 1; 42
422; 30; 17; 4; 310; 7; True; [4, 9, 57]; (1399,); 2; 8
499; 36; 15; 0; 712; 1; False; None; None; None; None
466; 34; 25; 3; 120; 3; True; [12, 24, 38, 76]; (1732,); 2; 150
360; 26; 8; 24; 884; 11; True; [26, 29, 41]; (1748,); 2; 77
482; 35; 8; 22; 285; 2; True; [30, 37, 48, 50]; (1941,); 1; 101
400; 29; 19; 4; 456; 8; True; [1, 61]; (1230,); 0; 21
441; 33; 15; 26; 485; 4; True; [42, 52, 77, 81]; (2305,); 1; 34
228; 17; 21; 1; 294; 20; True; [3, 19, 21, 31, 43, 65]; (3879,); 2; 8
504; 37; 18; 0; 946; 13; False; None; None; None; None
448; 33; 10; 17; 797; 4; True; [7, 8, 27, 34]; (2070,); 0; 65
412; 30; 27; 14; 851; 8; True; [40, 50, 53, 76, 80]; (2458,); 0; 5
489; 36; 17; 10; 161; 2; True; [6, 20, 22, 57]; (1892,); 2; 0
490; 36; 23; 20; 633; 2; True; [2, 11, 24, 38, 52, 70]; (3251,); 2; 153
496; 36; 27; 23; 452; 2; True; [40, 54, 71, 76, 80]; (2824,); 1; 71
461; 34; 2; 22; 70; 4; True; [10, 30, 37, 48, 50]; (2415,); 1; 7
389; 28; 12; 25; 377; 10; True; [42, 44, 47, 51, 52]; (2519,); 1; 108
377; 28; 19; 21; 51; 10; True; [0, 6, 20, 22, 33, 45, 61]; (4569,); 2; 32
453; 33; 26; 2; 978; 5; True; [8, 12, 24, 38, 76, 79, 80]; (3470,); 2; 120
474; 34; 8; 24; 61; 4; True; [26, 29, 41]; (1748,); 2; 37
438; 32; 25; 14; 796; 6; True; [40, 50, 53, 76]; (1736,); 0; 32
493; 36; 8; 4; 694; 2; True; [9, 27]; (733,); 2; 17
512; 37; 27; 26; 999; 1; True; [80]; (722,); 0; 32
497; 36; 5; 24; 577; 2; True; [19, 23, 26, 29, 41]; (2237,); 2; 26
491; 36; 4; 14; 454; 2; True; [16, 20, 32, 37]; (1890,); 1; 128
516; 38; 22; 0; 857; 2; False; None; None; None; None
517; 38; 21; 6; 206; 1; True; [31, 43, 65]; (2547,); 2; 0
522; 38; 13; 5; 719; 1; True; [18, 31, 35, 47, 49]; (2290,); 2; 30
508; 37; 24; 25; 290; 2; True; [42, 73]; (1315,); 1; 49
411; 30; 24; 23; 370; 9; True; [71, 74]; (1293,); 2; 0
424; 31; 18; 9; 781; 9; True; [16, 19, 23, 59]; (1792,); 1; 35
534; 39; 27; 9; 220; 1; True; [25, 38, 76, 80]; (2235,); 2; 20
366; 27; 9; 0; 587; 13; False; None; None; None; None
279; 21; 24; 16; 211; 19; True; [40, 73]; (1195,); 0; 0
498; 36; 2; 11; 1000; 4; True; [9, 13, 26]; (1192,); 0; 70
427; 31; 17; 26; 512; 9; True; [4, 9, 13, 26, 42, 57, 77, 81]; (4217,); 0; 6
465; 34; 7; 17; 239; 6; True; [7, 8, 12, 24]; (1951,); 0; 33
501; 36; 16; 23; 748; 4; True; [4, 9, 13, 26, 40, 54, 55, 57]; (4254,); 1; 86
417; 30; 2; 7; 57; 10; True; [9, 13]; (811,); 2; 0
505; 37; 15; 19; 317; 3; True; [2, 11, 24, 38, 52]; (2583,); 2; 105
444; 33; 10; 1; 436; 7; True; [9, 11, 27, 34]; (1729,); 2; 77
516; 38; 22; 0; 857; 2; False; None; None; None; None
445; 33; 14; 26; 579; 7; True; [42, 51, 52, 77, 81]; (2681,); 1; 120
519; 38; 27; 22; 749; 2; True; [40, 54, 68, 71, 76, 80]; (4033,); 0; 179
480; 35; 9; 17; 272; 6; True; [7, 19, 21, 31]; (1892,); 0; 0
509; 37; 8; 5; 978; 4; True; [18, 22, 28]; (996,); 1; 61
487; 35; 27; 22; 885; 6; True; [40, 54, 68, 71, 76, 80]; (4033,); 0; 104
478; 35; 0; 22; 926; 6; True; [1, 13, 26, 40, 54, 71]; (3035,); 1; 0
494; 36; 26; 9; 59; 5; True; [25, 38, 76, 79, 80]; (2858,); 2; 5
452; 33; 18; 20; 946; 8; True; [2, 3, 15, 59, 62]; (3056,); 2; 75
507; 37; 0; 12; 832; 4; True; [0, 6, 20, 22, 33]; (2379,); 2; 77
450; 33; 23; 6; 890; 8; True; [31, 35, 49, 53, 70]; (2427,); 2; 53
503; 37; 10; 16; 329; 4; True; [7, 8, 27, 34, 58]; (2904,); 0; 107
541; 40; 16; 1; 228; 1; True; [3, 55, 57]; (2095,); 1; 42
471; 34; 21; 24; 649; 7; True; [66, 69, 72]; (2502,); 1; 18
475; 34; 21; 16; 66; 7; True; [66, 69, 70]; (2351,); 1; 39
528; 39; 7; 3; 98; 3; True; [12, 24]; (811,); 2; 0
563; 41; 13; 12; 212; 1; True; [47, 51, 52]; (1196,); 1; 30
428; 31; 12; 1; 999; 11; True; [3, 19, 21, 31, 43]; (2379,); 1; 59
567; 41; 5; 22; 649; 1; True; [20, 32, 37, 48, 50]; (2334,); 2; 129
502; 36; 16; 0; 920; 6; False; None; None; None; None
568; 41; 17; 5; 471; 1; True; [5, 57]; (1341,); 1; 51
460; 34; 19; 0; 755; 8; False; None; None; None; None
353; 26; 0; 14; 55; 16; True; [1, 10, 12, 30, 37]; (2263,); 0; 6
533; 39; 15; 21; 74; 3; True; [54, 68, 71]; (2351,); 1; 30
572; 41; 16; 15; 200; 1; True; [4, 10, 30, 37, 55, 57]; (3438,); 2; 78
539; 40; 15; 20; 299; 2; True; [14, 24, 38, 52]; (2420,); 0; 0
469; 34; 24; 10; 952; 8; True; [35, 39, 73]; (2054,); 2; 0
511; 37; 10; 7; 955; 5; True; [28, 34]; (727,); 0; 30
547; 40; 5; 14; 137; 2; True; [20, 32, 37]; (1383,); 1; 18
548; 40; 14; 16; 132; 2; True; [7, 8, 27, 34, 49, 58]; (3438,); 0; 9
549; 40; 19; 15; 483; 2; True; [1, 10, 12, 30, 37, 61]; (2953,); 0; 21
443; 33; 24; 3; 357; 9; True; [12, 24, 38, 73]; (1967,); 2; 9
553; 41; 13; 26; 745; 1; True; [48, 69, 72, 75]; (3057,); 2; 150
518; 38; 25; 13; 487; 4; True; [40, 46, 50, 53, 76]; (2519,); 0; 4
555; 41; 24; 6; 363; 1; True; [22, 25, 28, 38, 73]; (2237,); 1; 0
270; 20; 27; 1; 90; 23; True; [11, 24, 38, 76, 80]; (2735,); 2; 51
531; 39; 10; 6; 429; 4; True; [31, 35]; (849,); 2; 29
569; 41; 23; 15; 60; 2; True; [53, 70]; (1044,); 2; 0
570; 41; 17; 13; 935; 2; True; [6, 20, 22, 33, 57]; (2612,); 2; 150
462; 34; 17; 15; 622; 9; True; [4, 10, 30, 37, 57]; (2604,); 1; 0
535; 40; 19; 20; 595; 3; True; [62]; (462,); 2; 0
564; 41; 21; 4; 677; 2; True; [24, 38, 52, 66, 69, 70]; (3704,); 2; 98
595; 43; 8; 0; 539; 1; False; None; None; None; None
515; 37; 23; 6; 743; 6; True; [31, 35, 49, 53, 70]; (2427,); 0; 107
468; 34; 12; 27; 364; 9; True; [42, 44, 47, 51, 52, 77]; (3241,); 1; 18
577; 42; 22; 24; 748; 1; True; [69, 72]; (1293,); 0; 0
542; 40; 23; 1; 283; 3; True; [11, 24, 38, 52, 70]; (2561,); 0; 35
305; 23; 13; 17; 389; 20; True; [7, 8, 27, 34, 47, 49]; (3004,); 0; 18
436; 32; 22; 25; 613; 11; True; [42, 52, 69, 70]; (2102,); 1; 0
586; 42; 9; 10; 777; 1; True; [32]; (522,); 2; 128
479; 35; 24; 21; 562; 8; True; [14, 24, 38, 73]; (2775,); 2; 30
470; 34; 20; 8; 958; 10; True; [13, 63]; (1619,); 0; 41
559; 41; 9; 3; 198; 3; True; [19, 23, 27, 31]; (1290,); 1; 24
610; 44; 8; 0; 635; 19; False; None; None; None; None
562; 41; 13; 15; 312; 3; True; [47, 51]; (776,); 1; 0
599; 43; 20; 27; 261; 1; True; [13, 26, 42, 63, 77]; (3262,); 0; 18
423; 30; 26; 19; 804; 14; True; [17, 18, 22, 25, 28, 38, 76, 79, 80]; (4650,); 1; 14
591; 43; 7; 27; 897; 1; True; [26, 42, 77]; (1643,); 2; 164
595; 43; 8; 0; 539; 1; False; None; None; None; None
363; 26; 13; 24; 782; 18; True; [48, 69, 72]; (1844,); 2; 44
439; 32; 25; 23; 645; 12; True; [40, 54, 71, 76]; (2102,); 0; 56
440; 32; 26; 21; 731; 12; True; [14, 24, 38, 76, 79, 80]; (3885,); 2; 53
523; 38; 5; 19; 355; 6; True; [2, 3, 19, 21]; (2022,); 2; 0
607; 44; 21; 1; 371; 1; True; [3, 19, 21, 31, 43, 65]; (3879,); 0; 30
601; 44; 20; 3; 743; 1; True; [12, 63]; (1326,); 0; 47
565; 41; 11; 22; 624; 4; True; [40, 54, 71]; (1562,); 0; 103
604; 44; 25; 12; 168; 1; True; [76]; (540,); 1; 0
546; 40; 2; 11; 176; 5; True; [9, 13, 26]; (1192,); 2; 3
606; 44; 11; 12; 626; 1; True; [40, 46, 50, 53]; (1979,); 0; 205
430; 31; 26; 23; 286; 14; True; [71, 74, 78]; (2506,); 2; 12
613; 44; 24; 11; 690; 1; True; [39, 73]; (1532,); 2; 0
551; 41; 12; 14; 301; 4; True; [44, 47]; (1183,); 1; 6
581; 42; 5; 1; 929; 4; True; [3, 19, 21]; (1332,); 2; 24
632; 45; 2; 12; 739; 1; True; [10, 20, 22, 28, 33]; (2010,); 0; 89
600; 43; 13; 1; 281; 3; True; [9, 11, 27, 34, 47, 49]; (2663,); 0; 44
560; 41; 16; 13; 811; 5; True; [16, 20, 33, 56, 59]; (3110,); 1; 42
633; 45; 11; 14; 71; 1; True; [40, 53]; (796,); 0; 3
614; 44; 2; 24; 347; 2; True; [9, 13, 26, 41]; (1967,); 2; 18
275; 21; 17; 14; 720; 25; True; [4, 10, 30, 37, 50, 57]; (3004,); 0; 59
240; 18; 18; 2; 868; 28; True; [15, 59]; (1390,); 2; 48
283; 21; 8; 13; 705; 25; True; [30, 37, 50]; (1390,); 1; 27
529; 39; 10; 2; 573; 7; True; [8, 27, 34]; (1323,); 2; 0
605; 44; 7; 23; 745; 2; True; [26, 40, 54]; (1469,); 2; 71
233; 17; 21; 3; 687; 29; True; [19, 23, 27, 31, 43, 65]; (3510,); 1; 128
584; 42; 3; 20; 759; 4; True; [14]; (1067,); 2; 0
543; 40; 25; 3; 602; 6; True; [12, 24, 38, 76]; (1732,); 2; 8
371; 27; 18; 6; 368; 19; True; [16, 59]; (1303,); 1; 39
472; 34; 27; 14; 237; 12; True; [40, 50, 53, 76, 80]; (2458,); 1; 62
544; 40; 17; 16; 190; 6; True; [4, 9, 13, 26, 40, 57]; (2752,); 2; 24
582; 42; 3; 20; 939; 4; True; [14]; (1067,); 2; 98
481; 35; 18; 15; 589; 11; True; [16, 20, 32, 37, 59]; (2686,); 1; 110
554; 41; 4; 9; 916; 6; True; [16, 20]; (834,); 1; 24
623; 45; 17; 7; 58; 2; True; [6, 57]; (1347,); 2; 30
488; 36; 17; 10; 573; 11; True; [6, 20, 22, 57]; (1892,); 2; 59
639; 46; 9; 25; 135; 1; True; [32, 36, 42]; (1819,); 2; 163
635; 46; 22; 18; 629; 1; True; [7, 8, 27, 34, 47, 49, 67]; (3555,); 0; 30
532; 39; 17; 1; 601; 8; True; [3, 57]; (1261,); 1; 24
537; 40; 11; 22; 712; 7; True; [40, 54, 71]; (1562,); 1; 77
646; 46; 11; 25; 741; 1; True; [42]; (540,); 1; 0
287; 22; 15; 24; 796; 25; True; [41, 52]; (1195,); 2; 0
647; 46; 22; 24; 985; 1; True; [69, 72]; (1293,); 0; 12
506; 37; 25; 10; 708; 10; True; [35, 39, 76]; (1819,); 2; 98
617; 44; 11; 4; 467; 3; True; [24, 38]; (933,); 2; 8
408; 30; 10; 0; 520; 17; False; None; None; None; None
631; 45; 6; 12; 943; 2; True; [20, 22, 33]; (1265,); 1; 127
621; 45; 11; 5; 731; 2; True; [18, 22, 25, 28, 38]; (1969,); 1; 21
378; 28; 19; 9; 368; 19; True; [1, 10, 12, 61]; (1963,); 0; 9
590; 43; 25; 20; 243; 4; True; [2, 11, 24, 38, 76]; (2703,); 0; 34
558; 41; 9; 14; 951; 7; True; [32, 37]; (1056,); 2; 57
630; 45; 26; 10; 977; 3; True; [35, 39, 76, 79, 80]; (3164,); 2; 50
571; 41; 18; 2; 794; 7; True; [15, 59]; (1390,); 2; 0
637; 46; 26; 23; 556; 2; True; [71, 74, 78]; (2506,); 2; 0
642; 46; 23; 8; 553; 2; True; [38, 52, 70]; (1469,); 2; 26
641; 46; 16; 27; 809; 2; True; [4, 9, 13, 26, 42, 55, 57, 77]; (4428,); 2; 169
615; 44; 0; 7; 647; 4; True; [1, 13]; (1092,); 0; 47
608; 44; 12; 6; 553; 4; True; [31, 43]; (1047,); 2; 0
656; 47; 3; 7; 821; 1; True; [13]; (552,); 0; 17
432; 31; 16; 11; 863; 17; True; [4, 10, 30, 55, 57]; (2904,); 2; 89
579; 42; 12; 14; 443; 6; True; [44, 47]; (1183,); 1; 48
659; 47; 4; 17; 508; 1; True; [7, 15]; (1341,); 0; 29
619; 45; 25; 19; 693; 3; True; [17, 18, 22, 25, 28, 38, 76]; (3305,); 1; 0
585; 42; 15; 4; 412; 6; True; [24, 38, 52]; (1353,); 0; 0
514; 37; 25; 15; 689; 11; True; [40, 53, 76]; (1336,); 0; 158
664; 48; 2; 0; 794; 17; False; None; None; None; None
624; 45; 25; 27; 435; 3; True; [77]; (722,); 2; 0
526; 38; 21; 1; 414; 11; True; [3, 19, 21, 31, 43, 65]; (3879,); 1; 0
640; 46; 5; 6; 286; 3; True; [19]; (218,); 1; 27
669; 48; 3; 17; 786; 1; True; [7, 8, 12]; (1399,); 0; 46
351; 26; 24; 17; 171; 23; True; [7, 8, 12, 24, 38, 58, 73]; (3941,); 1; 20
500; 36; 9; 23; 204; 13; True; [32, 37, 51, 54]; (2100,); 2; 9
521; 38; 12; 11; 978; 11; True; [32, 43]; (1242,); 2; 15
616; 44; 3; 13; 317; 5; True; [10, 12, 30, 37, 50]; (2123,); 0; 80
653; 47; 19; 25; 807; 2; True; [1, 13, 26, 42, 61]; (2703,); 2; 0
545; 40; 18; 16; 773; 9; True; [16, 20, 32, 37, 51, 59]; (3062,); 2; 105
520; 38; 6; 22; 838; 11; True; [23, 30, 37, 48, 50]; (2212,); 2; 0
660; 48; 7; 21; 50; 1; True; [26, 40, 54, 68, 71]; (3152,); 2; 70
486; 35; 5; 0; 335; 14; False; None; None; None; None
552; 41; 11; 22; 881; 8; True; [40, 54, 71]; (1562,); 0; 121
589; 42; 23; 25; 271; 7; True; [42, 52, 70]; (1628,); 1; 30
483; 35; 12; 17; 311; 14; True; [7, 19, 21, 31, 43]; (2612,); 0; 89
636; 46; 6; 17; 333; 4; True; [7, 21]; (1347,); 0; 18
513; 37; 4; 26; 718; 13; True; [16, 19, 23, 26, 29, 42, 77, 81]; (3854,); 1; 170
602; 44; 13; 1; 189; 6; True; [9, 11, 27, 34, 47, 49]; (2663,); 2; 30
629; 45; 3; 19; 366; 5; True; [2, 11]; (1230,); 2; 0
652; 47; 4; 3; 241; 3; True; [4, 15]; (987,); 2; 24
677; 49; 16; 18; 210; 1; True; [56]; (760,); 0; 0
645; 46; 22; 23; 815; 4; True; [69]; (474,); 0; 0
683; 49; 17; 10; 424; 1; True; [6, 20, 22, 57]; (1892,); 0; 36
446; 33; 18; 5; 748; 17; True; [59]; (796,); 1; 0
580; 42; 20; 21; 456; 8; True; [13, 26, 40, 54, 63, 68, 71]; (4771,); 0; 178
524; 38; 13; 8; 588; 12; True; [38, 47, 51, 52]; (1577,); 0; 17
697; 50; 14; 0; 788; 1; False; None; None; None; None
504; 37; 18; 0; 946; 13; False; None; None; None; None
688; 50; 20; 9; 674; 1; True; [10, 12, 63]; (1800,); 1; 3
702; 51; 11; 0; 896; 24; False; None; None; None; None
678; 49; 16; 7; 251; 2; True; [6, 55, 57]; (2181,); 2; 103
692; 50; 15; 7; 184; 1; True; [28, 34, 49, 53]; (1637,); 0; 21
530; 39; 20; 15; 993; 12; True; [10, 12, 30, 37, 63]; (2790,); 2; 27
644; 46; 15; 22; 103; 5; True; [54, 71]; (1142,); 1; 27
685; 49; 16; 11; 917; 2; True; [4, 10, 30, 55, 57]; (2904,); 2; 71
668; 48; 20; 10; 568; 3; True; [10, 12, 20, 22, 28, 63]; (2616,); 0; 124
510; 37; 1; 27; 826; 14; True; [4, 9, 13, 26, 42, 77]; (2847,); 2; 44
620; 45; 20; 9; 88; 6; True; [10, 12, 63]; (1800,); 0; 0
657; 47; 7; 25; 918; 4; True; [26, 42]; (921,); 2; 24
699; 50; 22; 8; 610; 1; True; [38, 52, 69, 70]; (1943,); 2; 24
650; 47; 19; 2; 707; 4; True; [0, 61]; (1204,); 1; 33
658; 47; 22; 16; 268; 4; True; [69, 70]; (1142,); 0; 11
573; 42; 9; 10; 967; 9; True; [32]; (522,); 2; 140
694; 50; 11; 13; 276; 1; True; [40, 50, 53]; (1196,); 0; 46
588; 42; 19; 16; 789; 9; True; [1, 13, 26, 40, 61]; (2583,); 1; 0
697; 50; 14; 0; 788; 1; False; None; None; None; None
698; 50; 19; 13; 173; 1; True; [0, 6, 20, 22, 33, 61]; (3069,); 1; 54
700; 51; 23; 0; 924; 9; False; None; None; None; None
684; 49; 27; 3; 454; 3; True; [12, 24, 38, 76, 80]; (2454,); 2; 57
566; 41; 21; 5; 533; 11; True; [18, 31, 43, 65]; (3054,); 2; 45
711; 51; 14; 3; 801; 1; True; [27, 34, 49]; (1464,); 2; 44
730; 52; 7; 0; 896; 1; False; None; None; None; None
710; 51; 23; 26; 243; 1; True; [72, 75]; (2032,); 1; 15
712; 51; 24; 1; 127; 1; True; [11, 24, 38, 73]; (2248,); 2; 48
713; 51; 6; 25; 971; 1; True; [23, 26, 29, 42]; (1784,); 2; 170
433; 31; 2; 25; 845; 21; True; [9, 13, 26, 42]; (1732,); 2; 104
715; 51; 17; 4; 993; 1; True; [4, 9, 57]; (1399,); 2; 130
716; 51; 2; 15; 912; 1; True; [9, 13, 26, 40]; (1612,); 2; 238
720; 52; 7; 0; 198; 4; False; None; None; None; None
648; 46; 15; 16; 121; 6; True; [7, 8, 12, 24, 38, 52, 58]; (3586,); 0; 118
651; 47; 19; 5; 229; 5; True; [0, 5, 61]; (1798,); 1; 24
578; 42; 16; 10; 469; 10; True; [16, 20, 56, 59]; (2390,); 1; 66
627; 45; 27; 7; 625; 7; True; [25, 28, 38, 76, 80]; (2506,); 2; 119
596; 43; 11; 25; 502; 9; True; [42]; (540,); 1; 17
665; 48; 12; 4; 159; 4; True; [9, 19, 23, 27, 31, 43]; (2269,); 2; 164
587; 42; 15; 21; 837; 10; True; [54, 68, 71]; (2351,); 1; 0
742; 53; 6; 0; 668; 5; False; None; None; None; None
485; 35; 20; 14; 939; 18; True; [10, 12, 30, 37, 50, 63]; (3190,); 1; 71
561; 41; 11; 13; 88; 12; True; [40, 50, 53]; (1196,); 0; 0
730; 52; 7; 0; 896; 1; False; None; None; None; None
725; 52; 1; 17; 657; 1; True; [7]; (747,); 0; 37
686; 50; 7; 26; 979; 3; True; [26, 42, 77, 81]; (2266,); 0; 0
575; 42; 17; 8; 576; 11; True; [4, 9, 13, 57]; (1951,); 0; 0
718; 51; 13; 14; 198; 2; True; [47]; (400,); 1; 15
550; 41; 1; 6; 665; 12; True; [6]; (600,); 2; 0
